Driver,LapNumber,Compound,TyreLife,Position,LapTimeSeconds,PitThisLap,PitStopDuration,Year,Race,FinalPosition
MSC,5.0,MEDIUM,7.0,13.0,137.298,0,0.0,2022,Australia,13.0
MSC,6.0,MEDIUM,8.0,13.0,129.072,0,0.0,2022,Australia,13.0
MSC,7.0,MEDIUM,9.0,13.0,87.48,0,0.0,2022,Australia,13.0
MSC,8.0,MEDIUM,10.0,13.0,86.147,0,0.0,2022,Australia,13.0
MSC,9.0,MEDIUM,11.0,13.0,85.782,0,0.0,2022,Australia,13.0
MSC,10.0,MEDIUM,12.0,13.0,85.122,0,0.0,2022,Australia,13.0
MSC,11.0,MEDIUM,13.0,13.0,86.605,0,0.0,2022,Australia,13.0
MSC,12.0,MEDIUM,14.0,15.0,88.732,0,0.0,2022,Australia,13.0
MSC,13.0,MEDIUM,15.0,15.0,86.67,0,0.0,2022,Australia,13.0
MSC,14.0,MEDIUM,16.0,18.0,101.908,1,0.0,2022,Australia,13.0
MSC,15.0,HARD,1.0,18.0,91.469,0,0.0,2022,Australia,13.0
MSC,16.0,HARD,2.0,18.0,85.008,0,0.0,2022,Australia,13.0
MSC,17.0,HARD,3.0,18.0,84.518,0,0.0,2022,Australia,13.0
MSC,18.0,HARD,4.0,18.0,84.347,0,0.0,2022,Australia,13.0
MSC,19.0,HARD,5.0,18.0,84.868,0,0.0,2022,Australia,13.0
MSC,20.0,HARD,6.0,18.0,85.01,0,0.0,2022,Australia,13.0
MSC,21.0,HARD,7.0,18.0,84.808,0,0.0,2022,Australia,13.0
MSC,22.0,HARD,8.0,17.0,84.949,0,0.0,2022,Australia,13.0
MSC,23.0,HARD,9.0,16.0,109.601,0,0.0,2022,Australia,13.0
MSC,24.0,HARD,10.0,16.0,120.112,0,0.0,2022,Australia,13.0
MSC,26.0,HARD,12.0,16.0,142.725,0,0.0,2022,Australia,13.0
MSC,27.0,HARD,13.0,16.0,87.457,0,0.0,2022,Australia,13.0
MSC,28.0,HARD,14.0,16.0,86.162,0,0.0,2022,Australia,13.0
MSC,29.0,HARD,15.0,16.0,85.836,0,0.0,2022,Australia,13.0
MSC,30.0,HARD,16.0,16.0,84.853,0,0.0,2022,Australia,13.0
MSC,31.0,HARD,17.0,15.0,84.597,0,0.0,2022,Australia,13.0
MSC,32.0,HARD,18.0,15.0,83.991,0,0.0,2022,Australia,13.0
MSC,33.0,HARD,19.0,15.0,84.15,0,0.0,2022,Australia,13.0
MSC,34.0,HARD,20.0,15.0,84.203,0,0.0,2022,Australia,13.0
MSC,35.0,HARD,21.0,15.0,85.619,0,0.0,2022,Australia,13.0
MSC,36.0,HARD,22.0,15.0,84.49,0,0.0,2022,Australia,13.0
MSC,37.0,HARD,23.0,15.0,84.557,0,0.0,2022,Australia,13.0
MSC,38.0,HARD,24.0,15.0,84.497,0,0.0,2022,Australia,13.0
MSC,39.0,HARD,25.0,13.0,112.519,0,0.0,2022,Australia,13.0
MSC,40.0,HARD,26.0,12.0,90.55,0,0.0,2022,Australia,13.0
MSC,41.0,HARD,27.0,12.0,83.801,0,0.0,2022,Australia,13.0
MSC,42.0,HARD,28.0,12.0,83.392,0,0.0,2022,Australia,13.0
MSC,43.0,HARD,29.0,12.0,83.599,0,0.0,2022,Australia,13.0
MSC,44.0,HARD,30.0,12.0,83.993,0,0.0,2022,Australia,13.0
MSC,45.0,HARD,31.0,13.0,85.292,0,0.0,2022,Australia,13.0
MSC,46.0,HARD,32.0,13.0,83.753,0,0.0,2022,Australia,13.0
MSC,47.0,HARD,33.0,13.0,83.786,0,0.0,2022,Australia,13.0
MSC,48.0,HARD,34.0,13.0,83.731,0,0.0,2022,Australia,13.0
MSC,49.0,HARD,35.0,13.0,84.254,0,0.0,2022,Australia,13.0
MSC,50.0,HARD,36.0,15.0,88.377,0,0.0,2022,Australia,13.0
MSC,51.0,HARD,37.0,15.0,84.152,0,0.0,2022,Australia,13.0
MSC,52.0,HARD,38.0,15.0,84.517,0,0.0,2022,Australia,13.0
MSC,53.0,HARD,39.0,14.0,83.727,0,0.0,2022,Australia,13.0
MSC,54.0,HARD,40.0,14.0,83.663,0,0.0,2022,Australia,13.0
MSC,55.0,HARD,41.0,14.0,83.006,0,0.0,2022,Australia,13.0
MSC,56.0,HARD,42.0,13.0,83.338,0,0.0,2022,Australia,13.0
MSC,57.0,HARD,43.0,13.0,84.171,0,0.0,2022,Australia,13.0
VET,1.0,HARD,2.0,17.0,100.136,0,0.0,2022,Australia,12.0
VET,2.0,HARD,3.0,16.0,88.34,0,0.0,2022,Australia,12.0
VET,3.0,HARD,4.0,16.0,115.92,0,0.0,2022,Australia,12.0
VET,4.0,HARD,5.0,16.0,132.726,0,0.0,2022,Australia,12.0
VET,5.0,HARD,6.0,16.0,135.917,0,0.0,2022,Australia,12.0
VET,6.0,HARD,7.0,16.0,127.088,0,0.0,2022,Australia,12.0
VET,7.0,HARD,8.0,16.0,87.194,0,0.0,2022,Australia,12.0
VET,8.0,HARD,9.0,16.0,86.763,0,0.0,2022,Australia,12.0
VET,9.0,HARD,10.0,16.0,86.179,0,0.0,2022,Australia,12.0
VET,10.0,HARD,11.0,19.0,93.354,0,0.0,2022,Australia,12.0
VET,11.0,HARD,12.0,19.0,85.984,0,0.0,2022,Australia,12.0
VET,12.0,HARD,13.0,19.0,86.15,0,0.0,2022,Australia,12.0
VET,13.0,HARD,14.0,18.0,86.423,0,0.0,2022,Australia,12.0
VET,14.0,HARD,15.0,17.0,86.074,0,0.0,2022,Australia,12.0
VET,15.0,HARD,16.0,17.0,85.575,0,0.0,2022,Australia,12.0
VET,16.0,HARD,17.0,17.0,85.554,0,0.0,2022,Australia,12.0
VET,17.0,HARD,18.0,16.0,85.189,0,0.0,2022,Australia,12.0
VET,18.0,HARD,19.0,15.0,85.367,0,0.0,2022,Australia,12.0
VET,19.0,HARD,20.0,15.0,85.503,0,0.0,2022,Australia,12.0
VET,20.0,HARD,21.0,15.0,85.398,0,0.0,2022,Australia,12.0
VET,21.0,HARD,22.0,13.0,85.505,0,0.0,2022,Australia,12.0
VET,22.0,HARD,23.0,12.0,87.005,0,0.0,2022,Australia,12.0
SAI,1.0,HARD,1.0,14.0,99.028,0,0.0,2022,Australia,14.0
LAT,1.0,MEDIUM,1.0,18.0,100.84,0,0.0,2022,Australia,16.0
LAT,2.0,MEDIUM,2.0,17.0,88.794,0,0.0,2022,Australia,16.0
LAT,3.0,MEDIUM,3.0,17.0,115.664,0,0.0,2022,Australia,16.0
LAT,4.0,MEDIUM,4.0,17.0,132.55,0,0.0,2022,Australia,16.0
LAT,5.0,MEDIUM,5.0,17.0,136.809,0,0.0,2022,Australia,16.0
LAT,6.0,MEDIUM,6.0,17.0,125.917,0,0.0,2022,Australia,16.0
LAT,7.0,MEDIUM,7.0,17.0,87.957,0,0.0,2022,Australia,16.0
LAT,8.0,MEDIUM,8.0,17.0,87.094,0,0.0,2022,Australia,16.0
LAT,9.0,MEDIUM,9.0,17.0,86.511,0,0.0,2022,Australia,16.0
LAT,10.0,MEDIUM,10.0,16.0,85.891,0,0.0,2022,Australia,16.0
LAT,11.0,MEDIUM,11.0,16.0,87.274,0,0.0,2022,Australia,16.0
LAT,12.0,MEDIUM,12.0,16.0,87.517,0,0.0,2022,Australia,16.0
LAT,13.0,MEDIUM,13.0,19.0,104.388,1,0.0,2022,Australia,16.0
LAT,14.0,HARD,2.0,19.0,92.856,0,0.0,2022,Australia,16.0
LAT,15.0,HARD,3.0,19.0,85.446,0,0.0,2022,Australia,16.0
LAT,16.0,HARD,4.0,19.0,85.269,0,0.0,2022,Australia,16.0
LAT,17.0,HARD,5.0,19.0,85.538,0,0.0,2022,Australia,16.0
LAT,18.0,HARD,6.0,19.0,85.414,0,0.0,2022,Australia,16.0
LAT,19.0,HARD,7.0,19.0,85.51,0,0.0,2022,Australia,16.0
LAT,20.0,HARD,8.0,19.0,85.546,0,0.0,2022,Australia,16.0
LAT,21.0,HARD,9.0,19.0,85.375,0,0.0,2022,Australia,16.0
LAT,22.0,HARD,10.0,19.0,85.083,0,0.0,2022,Australia,16.0
LAT,23.0,HARD,11.0,18.0,119.64,1,0.0,2022,Australia,16.0
LAT,24.0,HARD,1.0,18.0,116.661,0,0.0,2022,Australia,16.0
LAT,25.0,HARD,2.0,18.0,135.21,0,0.0,2022,Australia,16.0
LAT,26.0,HARD,3.0,18.0,141.255,0,0.0,2022,Australia,16.0
LAT,27.0,HARD,4.0,18.0,88.212,0,0.0,2022,Australia,16.0
LAT,28.0,HARD,5.0,18.0,86.491,0,0.0,2022,Australia,16.0
LAT,29.0,HARD,6.0,18.0,85.914,0,0.0,2022,Australia,16.0
LAT,30.0,HARD,7.0,18.0,85.188,0,0.0,2022,Australia,16.0
LAT,31.0,HARD,8.0,18.0,85.115,0,0.0,2022,Australia,16.0
LAT,32.0,HARD,9.0,18.0,84.995,0,0.0,2022,Australia,16.0
LAT,33.0,HARD,10.0,18.0,84.957,0,0.0,2022,Australia,16.0
LAT,34.0,HARD,11.0,18.0,85.279,0,0.0,2022,Australia,16.0
LAT,35.0,HARD,12.0,18.0,84.916,0,0.0,2022,Australia,16.0
LAT,36.0,HARD,13.0,18.0,84.604,0,0.0,2022,Australia,16.0
LAT,37.0,HARD,14.0,18.0,84.515,0,0.0,2022,Australia,16.0
LAT,38.0,HARD,15.0,18.0,84.573,0,0.0,2022,Australia,16.0
LAT,39.0,HARD,16.0,17.0,114.084,0,0.0,2022,Australia,16.0
LAT,40.0,HARD,17.0,16.0,88.456,0,0.0,2022,Australia,16.0
LAT,41.0,HARD,18.0,16.0,84.389,0,0.0,2022,Australia,16.0
LAT,42.0,HARD,19.0,17.0,85.529,0,0.0,2022,Australia,16.0
LAT,43.0,HARD,20.0,17.0,84.005,0,0.0,2022,Australia,16.0
LAT,44.0,HARD,21.0,17.0,84.35,0,0.0,2022,Australia,16.0
LAT,45.0,HARD,22.0,17.0,84.382,0,0.0,2022,Australia,16.0
LAT,46.0,HARD,23.0,17.0,83.997,0,0.0,2022,Australia,16.0
LAT,47.0,HARD,24.0,17.0,84.05,0,0.0,2022,Australia,16.0
LAT,48.0,HARD,25.0,17.0,83.9,0,0.0,2022,Australia,16.0
LAT,49.0,HARD,26.0,17.0,83.882,0,0.0,2022,Australia,16.0
LAT,50.0,HARD,27.0,17.0,84.267,0,0.0,2022,Australia,16.0
LAT,51.0,HARD,28.0,17.0,84.266,0,0.0,2022,Australia,16.0
LAT,52.0,HARD,29.0,17.0,83.998,0,0.0,2022,Australia,16.0
LAT,53.0,HARD,30.0,16.0,84.26,0,0.0,2022,Australia,16.0
LAT,54.0,HARD,31.0,16.0,85.83,0,0.0,2022,Australia,16.0
LAT,55.0,HARD,32.0,16.0,84.202,0,0.0,2022,Australia,16.0
LAT,56.0,HARD,33.0,16.0,83.924,0,0.0,2022,Australia,16.0
LAT,57.0,HARD,34.0,16.0,84.492,0,0.0,2022,Australia,16.0
RUS,1.0,MEDIUM,1.0,5.0,93.325,0,0.0,2022,Australia,3.0
RUS,2.0,MEDIUM,2.0,5.0,85.459,0,0.0,2022,Australia,3.0
RUS,3.0,MEDIUM,3.0,5.0,110.992,0,0.0,2022,Australia,3.0
RUS,4.0,MEDIUM,4.0,5.0,132.797,0,0.0,2022,Australia,3.0
RUS,5.0,MEDIUM,5.0,5.0,133.679,0,0.0,2022,Australia,3.0
RUS,6.0,MEDIUM,6.0,5.0,138.443,0,0.0,2022,Australia,3.0
RUS,7.0,MEDIUM,7.0,5.0,85.734,0,0.0,2022,Australia,3.0
RUS,8.0,MEDIUM,8.0,5.0,85.021,0,0.0,2022,Australia,3.0
RUS,9.0,MEDIUM,9.0,5.0,85.161,0,0.0,2022,Australia,3.0
RUS,10.0,MEDIUM,10.0,5.0,85.177,0,0.0,2022,Australia,3.0
RUS,11.0,MEDIUM,11.0,5.0,85.082,0,0.0,2022,Australia,3.0
RUS,12.0,MEDIUM,12.0,5.0,85.028,0,0.0,2022,Australia,3.0
RUS,13.0,MEDIUM,13.0,5.0,85.336,0,0.0,2022,Australia,3.0
RUS,14.0,MEDIUM,14.0,5.0,85.153,0,0.0,2022,Australia,3.0
RUS,15.0,MEDIUM,15.0,5.0,84.977,0,0.0,2022,Australia,3.0
RUS,16.0,MEDIUM,16.0,5.0,84.52,0,0.0,2022,Australia,3.0
RUS,17.0,MEDIUM,17.0,5.0,84.521,0,0.0,2022,Australia,3.0
RUS,18.0,MEDIUM,18.0,4.0,84.505,0,0.0,2022,Australia,3.0
RUS,19.0,MEDIUM,19.0,4.0,84.661,0,0.0,2022,Australia,3.0
RUS,20.0,MEDIUM,20.0,3.0,84.728,0,0.0,2022,Australia,3.0
RUS,21.0,MEDIUM,21.0,3.0,84.669,0,0.0,2022,Australia,3.0
RUS,22.0,MEDIUM,22.0,2.0,84.665,0,0.0,2022,Australia,3.0
RUS,23.0,MEDIUM,23.0,3.0,101.064,1,0.0,2022,Australia,3.0
RUS,24.0,HARD,1.0,3.0,146.663,0,0.0,2022,Australia,3.0
RUS,25.0,HARD,2.0,3.0,148.38,0,0.0,2022,Australia,3.0
RUS,27.0,HARD,4.0,3.0,86.678,0,0.0,2022,Australia,3.0
RUS,28.0,HARD,5.0,3.0,84.52,0,0.0,2022,Australia,3.0
RUS,29.0,HARD,6.0,3.0,83.907,0,0.0,2022,Australia,3.0
RUS,30.0,HARD,7.0,3.0,83.854,0,0.0,2022,Australia,3.0
RUS,31.0,HARD,8.0,3.0,83.234,0,0.0,2022,Australia,3.0
RUS,32.0,HARD,9.0,3.0,82.765,0,0.0,2022,Australia,3.0
RUS,33.0,HARD,10.0,3.0,82.634,0,0.0,2022,Australia,3.0
RUS,34.0,HARD,11.0,3.0,82.895,0,0.0,2022,Australia,3.0
RUS,35.0,HARD,12.0,3.0,83.254,0,0.0,2022,Australia,3.0
RUS,36.0,HARD,13.0,4.0,84.53,0,0.0,2022,Australia,3.0
RUS,37.0,HARD,14.0,4.0,83.683,0,0.0,2022,Australia,3.0
RUS,38.0,HARD,15.0,4.0,83.588,0,0.0,2022,Australia,3.0
RUS,39.0,HARD,16.0,3.0,105.539,0,0.0,2022,Australia,3.0
RUS,40.0,HARD,17.0,3.0,94.79,0,0.0,2022,Australia,3.0
RUS,41.0,HARD,18.0,3.0,82.369,0,0.0,2022,Australia,3.0
RUS,42.0,HARD,19.0,3.0,82.46,0,0.0,2022,Australia,3.0
RUS,43.0,HARD,20.0,3.0,82.068,0,0.0,2022,Australia,3.0
RUS,44.0,HARD,21.0,3.0,82.231,0,0.0,2022,Australia,3.0
RUS,45.0,HARD,22.0,3.0,82.122,0,0.0,2022,Australia,3.0
RUS,46.0,HARD,23.0,3.0,82.095,0,0.0,2022,Australia,3.0
RUS,47.0,HARD,24.0,3.0,82.479,0,0.0,2022,Australia,3.0
RUS,48.0,HARD,25.0,3.0,82.337,0,0.0,2022,Australia,3.0
RUS,49.0,HARD,26.0,3.0,81.887,0,0.0,2022,Australia,3.0
RUS,50.0,HARD,27.0,3.0,82.157,0,0.0,2022,Australia,3.0
RUS,51.0,HARD,28.0,3.0,81.777,0,0.0,2022,Australia,3.0
RUS,52.0,HARD,29.0,3.0,82.044,0,0.0,2022,Australia,3.0
RUS,53.0,HARD,30.0,3.0,81.495,0,0.0,2022,Australia,3.0
RUS,54.0,HARD,31.0,3.0,81.766,0,0.0,2022,Australia,3.0
RUS,55.0,HARD,32.0,3.0,82.315,0,0.0,2022,Australia,3.0
RUS,56.0,HARD,33.0,3.0,81.938,0,0.0,2022,Australia,3.0
RUS,57.0,HARD,34.0,3.0,82.491,0,0.0,2022,Australia,3.0
RUS,58.0,HARD,35.0,3.0,81.879,0,0.0,2022,Australia,3.0
BOT,1.0,MEDIUM,1.0,12.0,98.109,0,0.0,2022,Australia,8.0
BOT,2.0,MEDIUM,2.0,12.0,87.593,0,0.0,2022,Australia,8.0
BOT,3.0,MEDIUM,3.0,12.0,113.773,0,0.0,2022,Australia,8.0
BOT,4.0,MEDIUM,4.0,12.0,132.056,0,0.0,2022,Australia,8.0
BOT,5.0,MEDIUM,5.0,12.0,137.071,0,0.0,2022,Australia,8.0
BOT,6.0,MEDIUM,6.0,12.0,129.62,0,0.0,2022,Australia,8.0
BOT,7.0,MEDIUM,7.0,12.0,87.279,0,0.0,2022,Australia,8.0
BOT,8.0,MEDIUM,8.0,12.0,86.21,0,0.0,2022,Australia,8.0
BOT,9.0,MEDIUM,9.0,12.0,85.47,0,0.0,2022,Australia,8.0
BOT,10.0,MEDIUM,10.0,12.0,85.239,0,0.0,2022,Australia,8.0
BOT,11.0,MEDIUM,11.0,12.0,85.584,0,0.0,2022,Australia,8.0
BOT,12.0,MEDIUM,12.0,12.0,85.619,0,0.0,2022,Australia,8.0
BOT,13.0,MEDIUM,13.0,12.0,86.369,0,0.0,2022,Australia,8.0
BOT,14.0,MEDIUM,14.0,12.0,86.132,0,0.0,2022,Australia,8.0
BOT,15.0,MEDIUM,15.0,12.0,85.459,0,0.0,2022,Australia,8.0
BOT,16.0,MEDIUM,16.0,11.0,84.978,0,0.0,2022,Australia,8.0
BOT,17.0,MEDIUM,17.0,10.0,85.284,0,0.0,2022,Australia,8.0
BOT,18.0,MEDIUM,18.0,10.0,84.939,0,0.0,2022,Australia,8.0
BOT,19.0,MEDIUM,19.0,10.0,86.061,0,0.0,2022,Australia,8.0
BOT,20.0,MEDIUM,20.0,9.0,85.919,0,0.0,2022,Australia,8.0
BOT,21.0,MEDIUM,21.0,6.0,86.117,0,0.0,2022,Australia,8.0
BOT,22.0,MEDIUM,22.0,14.0,99.24,1,0.0,2022,Australia,8.0
BOT,23.0,HARD,1.0,13.0,112.104,0,0.0,2022,Australia,8.0
BOT,24.0,HARD,2.0,12.0,119.439,0,0.0,2022,Australia,8.0
BOT,26.0,HARD,4.0,12.0,146.843,0,0.0,2022,Australia,8.0
BOT,27.0,HARD,5.0,12.0,87.078,0,0.0,2022,Australia,8.0
BOT,28.0,HARD,6.0,13.0,86.979,0,0.0,2022,Australia,8.0
BOT,29.0,HARD,7.0,13.0,85.096,0,0.0,2022,Australia,8.0
BOT,30.0,HARD,8.0,13.0,84.192,0,0.0,2022,Australia,8.0
BOT,31.0,HARD,9.0,13.0,84.555,0,0.0,2022,Australia,8.0
BOT,32.0,HARD,10.0,13.0,84.411,0,0.0,2022,Australia,8.0
BOT,33.0,HARD,11.0,13.0,84.375,0,0.0,2022,Australia,8.0
BOT,34.0,HARD,12.0,13.0,85.078,0,0.0,2022,Australia,8.0
BOT,35.0,HARD,13.0,13.0,85.377,0,0.0,2022,Australia,8.0
BOT,36.0,HARD,14.0,13.0,84.871,0,0.0,2022,Australia,8.0
BOT,37.0,HARD,15.0,13.0,84.405,0,0.0,2022,Australia,8.0
BOT,38.0,HARD,16.0,13.0,84.579,0,0.0,2022,Australia,8.0
BOT,39.0,HARD,17.0,9.0,112.906,0,0.0,2022,Australia,8.0
BOT,40.0,HARD,18.0,11.0,91.146,0,0.0,2022,Australia,8.0
BOT,41.0,HARD,19.0,11.0,83.241,0,0.0,2022,Australia,8.0
BOT,42.0,HARD,20.0,11.0,83.397,0,0.0,2022,Australia,8.0
BOT,43.0,HARD,21.0,11.0,83.792,0,0.0,2022,Australia,8.0
BOT,44.0,HARD,22.0,11.0,84.113,0,0.0,2022,Australia,8.0
BOT,45.0,HARD,23.0,11.0,84.205,0,0.0,2022,Australia,8.0
BOT,46.0,HARD,24.0,11.0,84.004,0,0.0,2022,Australia,8.0
BOT,47.0,HARD,25.0,11.0,83.914,0,0.0,2022,Australia,8.0
BOT,48.0,HARD,26.0,11.0,83.4,0,0.0,2022,Australia,8.0
BOT,49.0,HARD,27.0,11.0,83.615,0,0.0,2022,Australia,8.0
BOT,50.0,HARD,28.0,11.0,84.62,0,0.0,2022,Australia,8.0
BOT,51.0,HARD,29.0,10.0,82.797,0,0.0,2022,Australia,8.0
BOT,52.0,HARD,30.0,10.0,82.685,0,0.0,2022,Australia,8.0
BOT,53.0,HARD,31.0,9.0,82.539,0,0.0,2022,Australia,8.0
BOT,54.0,HARD,32.0,9.0,81.651,0,0.0,2022,Australia,8.0
BOT,55.0,HARD,33.0,9.0,82.361,0,0.0,2022,Australia,8.0
BOT,56.0,HARD,34.0,9.0,81.894,0,0.0,2022,Australia,8.0
BOT,57.0,HARD,35.0,8.0,82.201,0,0.0,2022,Australia,8.0
BOT,58.0,HARD,36.0,8.0,82.757,0,0.0,2022,Australia,8.0
VER,2.0,WET,2.0,4.0,142.614,0,0.0,2022,Monaco,3.0
VER,3.0,WET,3.0,4.0,105.603,0,0.0,2022,Monaco,3.0
VER,4.0,WET,4.0,4.0,101.426,0,0.0,2022,Monaco,3.0
VER,5.0,WET,5.0,4.0,100.918,0,0.0,2022,Monaco,3.0
VER,6.0,WET,6.0,4.0,98.151,0,0.0,2022,Monaco,3.0
VER,7.0,WET,7.0,4.0,98.028,0,0.0,2022,Monaco,3.0
VER,8.0,WET,8.0,4.0,97.715,0,0.0,2022,Monaco,3.0
VER,9.0,WET,9.0,4.0,96.951,0,0.0,2022,Monaco,3.0
VER,10.0,WET,10.0,4.0,96.834,0,0.0,2022,Monaco,3.0
VER,11.0,WET,11.0,4.0,95.808,0,0.0,2022,Monaco,3.0
VER,12.0,WET,12.0,4.0,95.414,0,0.0,2022,Monaco,3.0
VER,13.0,WET,13.0,4.0,94.257,0,0.0,2022,Monaco,3.0
VER,14.0,WET,14.0,4.0,94.031,0,0.0,2022,Monaco,3.0
VER,15.0,WET,15.0,4.0,92.702,0,0.0,2022,Monaco,3.0
VER,16.0,WET,16.0,3.0,92.113,0,0.0,2022,Monaco,3.0
VER,17.0,WET,17.0,3.0,91.38,0,0.0,2022,Monaco,3.0
VER,18.0,WET,18.0,4.0,109.118,1,0.0,2022,Monaco,3.0
VER,19.0,INTERMEDIATE,18.0,4.0,88.667,0,0.0,2022,Monaco,3.0
VER,20.0,INTERMEDIATE,18.0,4.0,84.805,0,0.0,2022,Monaco,3.0
VER,21.0,INTERMEDIATE,18.0,2.0,87.259,0,0.0,2022,Monaco,3.0
VER,22.0,INTERMEDIATE,18.0,3.0,104.688,1,0.0,2022,Monaco,3.0
VER,23.0,HARD,1.0,3.0,91.284,0,0.0,2022,Monaco,3.0
VER,24.0,HARD,2.0,3.0,84.584,0,0.0,2022,Monaco,3.0
VER,25.0,HARD,3.0,3.0,82.965,0,0.0,2022,Monaco,3.0
VER,26.0,HARD,4.0,3.0,82.674,0,0.0,2022,Monaco,3.0
VER,27.0,HARD,5.0,3.0,120.175,0,0.0,2022,Monaco,3.0
VER,28.0,HARD,6.0,3.0,126.222,0,0.0,2022,Monaco,3.0
VER,29.0,HARD,7.0,3.0,118.806,0,0.0,2022,Monaco,3.0
VER,32.0,MEDIUM,2.0,3.0,122.493,0,0.0,2022,Monaco,3.0
VER,33.0,MEDIUM,3.0,3.0,83.603,0,0.0,2022,Monaco,3.0
VER,34.0,MEDIUM,4.0,3.0,81.169,0,0.0,2022,Monaco,3.0
VER,35.0,MEDIUM,5.0,3.0,79.85,0,0.0,2022,Monaco,3.0
VER,36.0,MEDIUM,6.0,3.0,79.018,0,0.0,2022,Monaco,3.0
VER,37.0,MEDIUM,7.0,3.0,78.481,0,0.0,2022,Monaco,3.0
VER,38.0,MEDIUM,8.0,3.0,77.542,0,0.0,2022,Monaco,3.0
VER,39.0,MEDIUM,9.0,3.0,77.044,0,0.0,2022,Monaco,3.0
VER,40.0,MEDIUM,10.0,3.0,76.543,0,0.0,2022,Monaco,3.0
VER,41.0,MEDIUM,11.0,3.0,76.273,0,0.0,2022,Monaco,3.0
VER,42.0,MEDIUM,12.0,3.0,76.962,0,0.0,2022,Monaco,3.0
VER,43.0,MEDIUM,13.0,3.0,77.426,0,0.0,2022,Monaco,3.0
VER,44.0,MEDIUM,14.0,3.0,77.092,0,0.0,2022,Monaco,3.0
VER,45.0,MEDIUM,15.0,3.0,76.761,0,0.0,2022,Monaco,3.0
VER,46.0,MEDIUM,16.0,3.0,76.758,0,0.0,2022,Monaco,3.0
VER,47.0,MEDIUM,17.0,3.0,76.052,0,0.0,2022,Monaco,3.0
VER,48.0,MEDIUM,18.0,3.0,76.195,0,0.0,2022,Monaco,3.0
VER,49.0,MEDIUM,19.0,3.0,76.906,0,0.0,2022,Monaco,3.0
VER,50.0,MEDIUM,20.0,3.0,76.832,0,0.0,2022,Monaco,3.0
VER,51.0,MEDIUM,21.0,3.0,77.503,0,0.0,2022,Monaco,3.0
VER,52.0,MEDIUM,22.0,3.0,77.241,0,0.0,2022,Monaco,3.0
VER,53.0,MEDIUM,23.0,3.0,77.668,0,0.0,2022,Monaco,3.0
VER,54.0,MEDIUM,24.0,3.0,77.692,0,0.0,2022,Monaco,3.0
VER,55.0,MEDIUM,25.0,3.0,78.227,0,0.0,2022,Monaco,3.0
VER,56.0,MEDIUM,26.0,3.0,78.731,0,0.0,2022,Monaco,3.0
VER,57.0,MEDIUM,27.0,3.0,78.916,0,0.0,2022,Monaco,3.0
VER,58.0,MEDIUM,28.0,3.0,79.15,0,0.0,2022,Monaco,3.0
VER,59.0,MEDIUM,29.0,3.0,79.015,0,0.0,2022,Monaco,3.0
VER,60.0,MEDIUM,30.0,3.0,78.67,0,0.0,2022,Monaco,3.0
VER,61.0,MEDIUM,31.0,3.0,78.904,0,0.0,2022,Monaco,3.0
VER,62.0,MEDIUM,32.0,3.0,78.123,0,0.0,2022,Monaco,3.0
VER,63.0,MEDIUM,33.0,3.0,77.768,0,0.0,2022,Monaco,3.0
VER,64.0,MEDIUM,34.0,3.0,77.965,0,0.0,2022,Monaco,3.0
GAS,3.0,INTERMEDIATE,2.0,18.0,103.994,0,0.0,2022,Monaco,12.0
GAS,4.0,INTERMEDIATE,3.0,18.0,102.417,0,0.0,2022,Monaco,12.0
GAS,5.0,INTERMEDIATE,4.0,17.0,99.431,0,0.0,2022,Monaco,12.0
GAS,6.0,INTERMEDIATE,5.0,15.0,98.346,0,0.0,2022,Monaco,12.0
GAS,7.0,INTERMEDIATE,6.0,15.0,97.686,0,0.0,2022,Monaco,12.0
GAS,8.0,INTERMEDIATE,7.0,15.0,98.733,0,0.0,2022,Monaco,12.0
GAS,9.0,INTERMEDIATE,8.0,15.0,98.489,0,0.0,2022,Monaco,12.0
GAS,10.0,INTERMEDIATE,9.0,15.0,99.615,0,0.0,2022,Monaco,12.0
GAS,11.0,INTERMEDIATE,10.0,14.0,98.408,0,0.0,2022,Monaco,12.0
GAS,12.0,INTERMEDIATE,11.0,13.0,98.79,0,0.0,2022,Monaco,12.0
GAS,13.0,INTERMEDIATE,12.0,12.0,96.803,0,0.0,2022,Monaco,12.0
GAS,14.0,INTERMEDIATE,13.0,12.0,91.251,0,0.0,2022,Monaco,12.0
GAS,15.0,INTERMEDIATE,14.0,12.0,92.928,0,0.0,2022,Monaco,12.0
GAS,16.0,INTERMEDIATE,15.0,12.0,95.031,0,0.0,2022,Monaco,12.0
GAS,17.0,INTERMEDIATE,16.0,12.0,95.185,0,0.0,2022,Monaco,12.0
GAS,18.0,INTERMEDIATE,17.0,12.0,93.628,0,0.0,2022,Monaco,12.0
GAS,19.0,INTERMEDIATE,18.0,11.0,93.413,0,0.0,2022,Monaco,12.0
GAS,20.0,INTERMEDIATE,19.0,11.0,92.164,0,0.0,2022,Monaco,12.0
GAS,21.0,INTERMEDIATE,20.0,10.0,92.326,0,0.0,2022,Monaco,12.0
GAS,22.0,INTERMEDIATE,21.0,13.0,113.986,1,0.0,2022,Monaco,12.0
GAS,23.0,HARD,21.0,13.0,92.315,0,0.0,2022,Monaco,12.0
GAS,24.0,HARD,21.0,12.0,84.537,0,0.0,2022,Monaco,12.0
